
—— fold 1/5 —————————————————————
[eval 00000]  loss = 0.844245
[eval 00680]  loss = -3.358593
[eval 00690]  loss = -2.921195
[eval 00700]  loss = 1.942490
[eval 00710]  loss = -0.711206
[eval 00720]  loss = -2.441366
[eval 00730]  loss = -3.416290
[eval 00740]  loss = 0.275850
[eval 00750]  loss = -3.735364
[eval 00760]  loss = -2.760420
[eval 00770]  loss = -4.012960
[eval 00780]  loss = -3.908350
[eval 00790]  loss = 0.468321
[eval 00800]  loss = -0.524383
[eval 00810]  loss = -1.384402
[eval 00820]  loss = -2.642890
[eval 00830]  loss = -2.880655
[eval 00840]  loss = -4.165232
[eval 00850]  loss = 1.419964
[eval 00860]  loss = -1.471152
[eval 00870]  loss = -3.401049
[eval 00880]  loss = 2.142084
[eval 00890]  loss = -1.006555
[eval 00900]  loss = 2.643973
[eval 00910]  loss = -3.368383
[eval 00920]  loss = 2.414416
[eval 00930]  loss = -4.037898
[eval 00940]  loss = -2.058810
[eval 00950]  loss = -2.737299
[eval 00960]  loss = -2.818332
[eval 00970]  loss = -1.461767
[eval 00980]  loss = -3.307562
[eval 00990]  loss = -3.055495
[eval 01000]  loss = 0.384709
[eval 01010]  loss = -0.338224
[eval 01020]  loss = -3.481543
[eval 01030]  loss = -1.087046
[eval 01040]  loss = 3.473709
[eval 01050]  loss = -3.410687
[eval 01060]  loss = 1.491194
[eval 01070]  loss = 0.134347
[eval 01080]  loss = 3.116895
[eval 01090]  loss = -3.422375
[eval 01100]  loss = 2.293424
[eval 01110]  loss = -3.980298
[eval 01120]  loss = -2.430759
[eval 01130]  loss = -3.865665
[eval 01140]  loss = -3.693973
[eval 01150]  loss = 2.350405
[eval 01160]  loss = -2.522368
[eval 01170]  loss = -4.557848
[eval 01180]  loss = -0.789533
[eval 01190]  loss = -0.698232
[eval 01200]  loss = -4.530278
[eval 01210]  loss = 1.655903
[eval 01220]  loss = -4.509678
[eval 01230]  loss = 3.484840
[eval 01240]  loss = 3.028114
[eval 01250]  loss = -3.810326
[eval 01260]  loss = -0.199266
[eval 01270]  loss = -1.148179
[eval 01280]  loss = 2.897092
[eval 01290]  loss = -0.683662
[eval 01300]  loss = -1.795605
[eval 01310]  loss = -4.506055
[eval 01320]  loss = -4.701634
[eval 01330]  loss = -1.432350
[eval 01340]  loss = 3.113961
[eval 01350]  loss = -4.653178
[eval 01360]  loss = -3.789520
[eval 01370]  loss = -4.694614
[eval 01380]  loss = -0.360612
[eval 01390]  loss = 0.840295
[eval 01400]  loss = -4.698834
[eval 01410]  loss = -2.865154
[eval 01420]  loss = -3.666995
[eval 01430]  loss = -4.689142
[eval 01440]  loss = -4.189197
[eval 01450]  loss = -4.733801
[eval 01460]  loss = 0.202865
[eval 01470]  loss = 3.790422
[eval 01480]  loss = -4.555415
[eval 01490]  loss = 1.440263
[eval 01500]  loss = -4.683407
[eval 01510]  loss = 1.884966
[eval 01520]  loss = -2.748807
[eval 01530]  loss = -2.476424
[eval 01540]  loss = -4.646043
[eval 01550]  loss = 1.904319
[eval 01560]  loss = -4.756700
[eval 01570]  loss = -3.899627
[eval 01580]  loss = -4.750491
[eval 01590]  loss = -3.039597
[eval 01600]  loss = -2.855040
[eval 01610]  loss = 0.908994
[eval 01620]  loss = -2.846252
[eval 01630]  loss = 1.273244
[eval 01640]  loss = -4.857095
[eval 01650]  loss = -0.411695
[eval 01660]  loss = 1.147408
[eval 01670]  loss = -5.030023
[eval 01680]  loss = -4.148807
[eval 01690]  loss = -2.696786
[eval 01700]  loss = 4.078564
[eval 01710]  loss = -2.030493
[eval 01720]  loss = -3.566345
[eval 01730]  loss = 2.913094
[eval 01740]  loss = -4.789115
[eval 01750]  loss = -1.224923
[eval 01760]  loss = 4.122935
[eval 01770]  loss = -4.057825
[eval 01780]  loss = 0.136539
[eval 01790]  loss = 3.930634
[eval 01800]  loss = 1.677106
[eval 01810]  loss = -2.858049
[eval 01820]  loss = -4.841781
[eval 01830]  loss = -1.750656
[eval 01840]  loss = -4.980457
[eval 01850]  loss = 1.176380
[eval 01860]  loss = -4.053133
[eval 01870]  loss = -4.824880
[eval 01880]  loss = 0.115842
[eval 01890]  loss = 2.565879
[eval 01900]  loss = 2.729096
[eval 01910]  loss = -4.946573
[eval 01920]  loss = -0.935038
[eval 01930]  loss = -4.914982
[eval 01940]  loss = -2.437091
[eval 01950]  loss = -4.334049
[eval 01960]  loss = -4.194789
[eval 01970]  loss = 0.106674
[eval 01980]  loss = 2.150756
[eval 01990]  loss = -0.371983
[eval 02000]  loss = -3.674844
[eval 02010]  loss = 0.108550
[eval 02020]  loss = -4.906716
[eval 02030]  loss = 0.163359
[eval 02040]  loss = -2.454236
[eval 02050]  loss = -4.120528
[eval 02060]  loss = 2.810701
[eval 02070]  loss = -3.699030
[eval 02080]  loss = 4.149396
[eval 02090]  loss = -2.465770
[eval 02100]  loss = -0.348627
[eval 02110]  loss = -4.903769
[eval 02120]  loss = 2.808891
[eval 02130]  loss = -3.890357
[eval 02140]  loss = -4.207816
[eval 02150]  loss = 0.234854
[eval 02160]  loss = -2.157711
[eval 02170]  loss = -2.660253
[eval 02180]  loss = -4.109687
[eval 02190]  loss = 1.153288
[eval 02200]  loss = -4.986918
[eval 02210]  loss = 0.245385
[eval 02220]  loss = 1.030917
[eval 02230]  loss = -4.069130
[eval 02240]  loss = 1.741608
[eval 02250]  loss = 4.003728
[eval 02260]  loss = 2.095188
[eval 02270]  loss = -2.774861
[eval 02280]  loss = 3.708028
[eval 02290]  loss = -4.941824
[eval 02300]  loss = 1.363849
[eval 02310]  loss = -1.488540
[eval 02320]  loss = -4.022719
[eval 02330]  loss = 0.212696
[eval 02340]  loss = -4.032365
[eval 02350]  loss = 1.191242
[eval 02360]  loss = -2.616457
[eval 02370]  loss = 0.663329
[eval 02380]  loss = -4.965450
[eval 02390]  loss = 2.664569
[eval 02400]  loss = 3.603461
[eval 02410]  loss = -4.452602
[eval 02420]  loss = 2.346271
[eval 02430]  loss = -0.210355
[eval 02440]  loss = -3.218554
[eval 02450]  loss = -4.762461
[eval 02460]  loss = -2.129670
[eval 02470]  loss = -4.871491
[eval 02480]  loss = -1.237019
[eval 02490]  loss = -1.746968
[eval 02500]  loss = -4.022717
[eval 02510]  loss = -0.573173
[eval 02520]  loss = -1.772735
[eval 02530]  loss = 3.621307
[eval 02540]  loss = -3.591786
[eval 02550]  loss = -2.035524
[eval 02560]  loss = -4.862438
[eval 02570]  loss = 1.939906
[eval 02580]  loss = -2.897730
[eval 02590]  loss = -3.909385
[eval 02600]  loss = -0.260622
[eval 02610]  loss = 0.641740
[eval 02620]  loss = 1.439542
[eval 02630]  loss = -2.689564
[eval 02640]  loss = 0.587169
[eval 02650]  loss = -4.932132
[eval 02660]  loss = 0.527893
[eval 02670]  loss = 0.693689
[eval 02680]  loss = -4.093427
[eval 02690]  loss = -0.715008
[eval 02700]  loss = 2.011144
[eval 02710]  loss = 0.293683
[eval 02720]  loss = -2.894070
[eval 02730]  loss = 0.224350
[eval 02740]  loss = -5.023039
[eval 02750]  loss = 3.695318
[eval 02760]  loss = 5.146059
[eval 02770]  loss = -3.952936
[eval 02780]  loss = -0.894633
[eval 02790]  loss = -1.230515
[eval 02800]  loss = 0.406012
[eval 02810]  loss = -2.614765
[eval 02820]  loss = 0.827385
[eval 02830]  loss = -4.932163
[eval 02840]  loss = 0.047916
[eval 02850]  loss = -4.460242
[eval 02860]  loss = -4.240618
[eval 02870]  loss = 3.273792
[eval 02880]  loss = 3.666279
[eval 02890]  loss = -1.042563
[eval 02900]  loss = -4.287922
[eval 02910]  loss = 2.305501
[eval 02920]  loss = -4.926656
[eval 02930]  loss = -0.175277
[eval 02940]  loss = 4.918762
[eval 02950]  loss = -4.202813
[eval 02960]  loss = 0.952148
[eval 02970]  loss = -2.994037
[eval 02980]  loss = 1.503387
[eval 02990]  loss = -4.788249
[eval 03000]  loss = 3.670325
[eval 03010]  loss = -4.852766
[eval 03020]  loss = 2.075992
[eval 03030]  loss = 5.004988
[eval 03040]  loss = -4.884572
[eval 03050]  loss = 2.315324
[eval 03060]  loss = -4.799688
[eval 03070]  loss = 0.398213
[eval 03080]  loss = -4.604142
[eval 03090]  loss = 1.712094
[eval 03100]  loss = -4.939736
[eval 03110]  loss = -4.949842
[eval 03120]  loss = -3.332768
[eval 03130]  loss = -1.469610
[eval 03140]  loss = -4.076534
[eval 03150]  loss = 1.736452
[eval 03160]  loss = -1.620951
[eval 03170]  loss = -5.009860
[eval 03180]  loss = -2.863827
[eval 03190]  loss = -2.774449
[eval 03200]  loss = -4.989331
[eval 03210]  loss = 1.387902
[eval 03220]  loss = -5.002640
[eval 03230]  loss = -0.421987
[eval 03240]  loss = -5.005364
[eval 03250]  loss = -4.139028
[eval 03260]  loss = 2.407988
[eval 03270]  loss = -3.906613
[eval 03280]  loss = 0.947196
[eval 03290]  loss = -2.649395
[eval 03300]  loss = 2.960254
[eval 03310]  loss = -5.015289
[eval 03320]  loss = 0.140910
[eval 03330]  loss = 0.977406
[eval 03340]  loss = -4.075339
[eval 03350]  loss = 1.226384
[eval 03360]  loss = -4.241470
[eval 03370]  loss = -2.395232
[eval 03380]  loss = -2.580400
[eval 03390]  loss = 2.653171
[eval 03400]  loss = -5.014319
[eval 03410]  loss = -0.945273
[eval 03420]  loss = 4.124510
[eval 03430]  loss = -4.052346
[eval 03440]  loss = -1.226804
[eval 03450]  loss = -4.855712
[eval 03460]  loss = -1.400043
[eval 03470]  loss = -5.033107
[eval 03480]  loss = 2.100988
[eval 03490]  loss = -5.050357
[eval 03500]  loss = 1.495508
[eval 03510]  loss = 3.582363
[eval 03520]  loss = -4.061345
[eval 03530]  loss = -1.800699
[eval 03540]  loss = -2.188858
[eval 03550]  loss = -1.462183
[eval 03560]  loss = -4.941856
[eval 03570]  loss = -0.336976
[eval 03580]  loss = -4.991786
[eval 03590]  loss = 1.820211
[eval 03600]  loss = -4.190170
[eval 03610]  loss = -3.984160
[eval 03620]  loss = -0.647870
[eval 03630]  loss = -3.209959
[eval 03640]  loss = 0.293372
[eval 03650]  loss = -4.437596
[eval 03660]  loss = 1.122837
[eval 03670]  loss = -4.981672
[eval 03680]  loss = -2.065164
[eval 03690]  loss = 4.882200
[eval 03700]  loss = -3.769457
[eval 03710]  loss = 0.795204
[eval 03720]  loss = -3.810526
[eval 03730]  loss = 1.664932
[eval 03740]  loss = -4.404324
[eval 03750]  loss = -2.240475
[eval 03760]  loss = -4.964076
[eval 03770]  loss = -2.328027
[eval 03780]  loss = 3.071908
[eval 03790]  loss = -4.270282
[eval 03800]  loss = 1.850264
[eval 03810]  loss = 0.904686
[eval 03820]  loss = 1.476858
[eval 03830]  loss = -2.532300
[eval 03840]  loss = -0.178306
[eval 03850]  loss = -5.061576
[eval 03860]  loss = -1.161589
[eval 03870]  loss = 4.631442
[eval 03880]  loss = -4.246961
[eval 03890]  loss = 2.487565
[eval 03900]  loss = 3.528034
[eval 03910]  loss = -0.562546
[eval 03920]  loss = -2.677989
[eval 03930]  loss = -3.377926
[eval 03940]  loss = -5.009391
[eval 03950]  loss = -0.441660
[eval 03960]  loss = 2.375796
[eval 03970]  loss = -4.704029
[eval 03980]  loss = -0.838723
[eval 03990]  loss = -4.606949
[eval 04000]  loss = 2.779989
[eval 04010]  loss = -4.195709
[eval 04020]  loss = 0.926128
[eval 04030]  loss = -4.976895
[eval 04040]  loss = 1.395366
[eval 04050]  loss = 3.394803
[eval 04060]  loss = -5.036829
[eval 04070]  loss = -1.000849
[eval 04080]  loss = -3.752833
[eval 04090]  loss = -2.032448
[eval 04100]  loss = -4.479353
[eval 04110]  loss = -2.888529
[eval 04120]  loss = -5.107442
[eval 04130]  loss = -1.130526
[eval 04140]  loss = 4.227783
[eval 04150]  loss = -3.884802
[eval 04160]  loss = 1.852744
[eval 04170]  loss = 2.934871
[eval 04180]  loss = -2.179988
[eval 04190]  loss = -3.492718
[eval 04200]  loss = 2.858483
[eval 04210]  loss = -4.915383
[eval 04220]  loss = -0.823779
[eval 04230]  loss = -2.369997
[eval 04240]  loss = -4.978772
[eval 04250]  loss = -1.264819
[eval 04260]  loss = -5.103714
[eval 04270]  loss = -0.996734
[eval 04280]  loss = -4.747793
[eval 04290]  loss = -2.738148
[eval 04300]  loss = -4.943633
[eval 04310]  loss = 2.974001
[eval 04320]  loss = -3.842625
[eval 04330]  loss = -4.367004
[eval 04340]  loss = -2.232162
[eval 04350]  loss = 3.603042
[eval 04360]  loss = 1.449724
[eval 04370]  loss = -4.151496
[eval 04380]  loss = 0.646639
[eval 04390]  loss = -4.954129
[eval 04400]  loss = 1.894951
[eval 04410]  loss = -1.301715
[eval 04420]  loss = -5.008389
[eval 04430]  loss = 2.042419
[eval 04440]  loss = 2.092359
[eval 04450]  loss = 0.726063
[eval 04460]  loss = -3.090741
[eval 04470]  loss = 2.519772
[eval 04480]  loss = -5.089651
[eval 04490]  loss = 3.532551
[eval 04500]  loss = -3.259542
[eval 04510]  loss = -4.018913
[eval 04520]  loss = -0.842083
[eval 04530]  loss = 3.529115
[eval 04540]  loss = 2.010485
[eval 04550]  loss = -2.433446
[eval 04560]  loss = 3.217896
[eval 04570]  loss = -5.047351
[eval 04580]  loss = -1.141663
[eval 04590]  loss = -1.867304
[eval 04600]  loss = -4.803790
[eval 04610]  loss = -0.062672
[eval 04620]  loss = -4.741142
[eval 04630]  loss = -2.807315
[eval 04640]  loss = -3.238532
[eval 04650]  loss = 1.023658
[eval 04660]  loss = -5.062075
[eval 04670]  loss = -1.283972
[eval 04680]  loss = -4.471497
[eval 04690]  loss = -4.606395
[eval 04700]  loss = 0.221442
[eval 04710]  loss = -1.582476
[eval 04720]  loss = -0.955820
[eval 04730]  loss = -4.152863
[eval 04740]  loss = 3.906427
[eval 04750]  loss = -5.087544
[eval 04760]  loss = 0.549203
[eval 04770]  loss = -2.056606
[eval 04780]  loss = -4.283969
[eval 04790]  loss = -0.340195
[eval 04800]  loss = 1.347679
[eval 04810]  loss = -0.196506
[eval 04820]  loss = -3.921783
[eval 04830]  loss = 0.155666
[eval 04840]  loss = -4.850731
[eval 04850]  loss = 0.039215
[eval 04860]  loss = -1.528518
[eval 04870]  loss = -3.949506
[eval 04880]  loss = -2.039532
[eval 04890]  loss = 2.616022
[eval 04900]  loss = -3.197270
[eval 04910]  loss = -4.168524
[eval 04920]  loss = 2.712903
[eval 04930]  loss = -5.096266
[eval 04940]  loss = -0.874565
[eval 04950]  loss = 1.944397
[eval 04960]  loss = -4.744875
[eval 04970]  loss = 1.348536
[eval 04980]  loss = -1.504612
[eval 04990]  loss = -1.460671
[eval 05000]  loss = -3.539642
[eval 05010]  loss = 2.281417
[eval 05020]  loss = -5.022580
[eval 05030]  loss = -1.002209
[eval 05040]  loss = -3.929814
[eval 05050]  loss = -4.129377
[eval 05060]  loss = -0.446649
[eval 05070]  loss = -0.578065
[eval 05080]  loss = -2.684799
[eval 05090]  loss = -3.662179
[eval 05100]  loss = -1.777708
[eval 05110]  loss = -4.975516
[eval 05120]  loss = 1.475799
[eval 05130]  loss = -1.358032
[eval 05140]  loss = -4.122426
[eval 05150]  loss = -1.799974
[eval 05160]  loss = 1.203185
[eval 05170]  loss = 3.353366
[eval 05180]  loss = -2.565528
[eval 05190]  loss = -3.011663
[eval 05200]  loss = -4.985293
[eval 05210]  loss = -2.559322
[eval 05220]  loss = -1.866476
[eval 05230]  loss = -4.728839
[eval 05240]  loss = -2.794719
[eval 05250]  loss = -1.970985
[eval 05260]  loss = 1.852686
[eval 05270]  loss = -4.084659
[eval 05280]  loss = -0.107979
[eval 05290]  loss = -4.932774
[eval 05300]  loss = -0.189411
[eval 05310]  loss = 4.883259
[eval 05320]  loss = -3.985976
[eval 05330]  loss = -2.080788
[eval 05340]  loss = -4.147550
[eval 05350]  loss = -0.886198
[eval 05360]  loss = -3.687818
[eval 05370]  loss = -2.715321
[eval 05380]  loss = -4.965681
[eval 05390]  loss = -1.693266
[eval 05400]  loss = -4.269316
[eval 05410]  loss = -4.423778
[eval 05420]  loss = -1.408406
[eval 05430]  loss = 0.026606
[eval 05440]  loss = 0.887318
[eval 05450]  loss = -3.612227
[eval 05460]  loss = 2.086544
[eval 05470]  loss = -5.027069
[eval 05480]  loss = -2.357776
[eval 05490]  loss = -4.267088
[eval 05500]  loss = -4.246143
[eval 05510]  loss = 3.598237
[eval 05520]  loss = 0.090560
[eval 05530]  loss = -1.148366
[eval 05540]  loss = -2.874511
[eval 05550]  loss = 1.667475
[eval 05560]  loss = -4.868881
[eval 05570]  loss = -3.543474
[eval 05580]  loss = -0.287030
[eval 05590]  loss = -4.073335
[eval 05600]  loss = -0.229499
[eval 05610]  loss = 3.709901
[eval 05620]  loss = 1.023408
[eval 05630]  loss = -4.745037
[eval 05640]  loss = 0.215978
[eval 05650]  loss = -4.927953
[eval 05660]  loss = -2.788464
[eval 05670]  loss = -4.731169
[eval 05680]  loss = -4.465522
[eval 05690]  loss = -2.836528
[eval 05700]  loss = -1.161557
[eval 05710]  loss = -2.941999
[eval 05720]  loss = -4.275859
[eval 05730]  loss = -0.513679
[eval 05740]  loss = -5.020175
[eval 05750]  loss = 1.476247
[eval 05760]  loss = -4.082033
[eval 05770]  loss = -4.101757
[eval 05780]  loss = 2.305181
[eval 05790]  loss = -4.742850
[eval 05800]  loss = -2.215345
[eval 05810]  loss = -3.084684
[eval 05820]  loss = 0.612102
[eval 05830]  loss = -4.941065
[eval 05840]  loss = -2.255932
[eval 05850]  loss = 4.144383
[eval 05860]  loss = -4.697439
[eval 05870]  loss = 2.647716
[eval 05880]  loss = -2.056029
[eval 05890]  loss = -0.985374
[eval 05900]  loss = -3.622075
[eval 05910]  loss = -2.014608
[eval 05920]  loss = -4.918493
[eval 05930]  loss = 0.508655
[eval 05940]  loss = 4.674111
[eval 05950]  loss = -4.736666
[eval 05960]  loss = 2.474218
[eval 05970]  loss = 3.842783
[eval 05980]  loss = 3.846261
[eval 05990]  loss = -4.235617
[eval 06000]  loss = 3.454230
[eval 06010]  loss = -4.984857
[eval 06020]  loss = 1.757002
[eval 06030]  loss = 0.104301
[eval 06040]  loss = -3.897477
[eval 06050]  loss = 2.068404
[eval 06060]  loss = 1.372467
[eval 06070]  loss = -3.457909
[eval 06080]  loss = -4.321718
[eval 06090]  loss = -2.215519
[eval 06100]  loss = -5.082123
[eval 06110]  loss = -2.446813
[eval 06120]  loss = 4.366703
[eval 06130]  loss = -4.000274
[eval 06140]  loss = 2.653252
[eval 06150]  loss = -3.561829
[eval 06160]  loss = -0.362466
[eval 06170]  loss = -2.608666
[eval 06180]  loss = -0.540065
[eval 06190]  loss = -4.922959
[eval 06200]  loss = 2.988900
[eval 06210]  loss = 5.178087
[eval 06220]  loss = -4.098523
[eval 06230]  loss = 2.719854
[eval 06240]  loss = -3.499850
[eval 06250]  loss = 2.401223
[eval 06260]  loss = -4.180266
[eval 06270]  loss = -2.134166
[eval 06280]  loss = -4.927689
[eval 06290]  loss = -2.204134
[eval 06300]  loss = -4.400113
[eval 06310]  loss = -4.828401
[eval 06320]  loss = 2.223884
[eval 06330]  loss = 2.044389
[eval 06340]  loss = 2.870317
[eval 06350]  loss = -3.440571
[eval 06360]  loss = 0.486979
[eval 06370]  loss = -4.907886
[eval 06380]  loss = -2.867993
[eval 06390]  loss = 4.248088
[eval 06400]  loss = -4.795743
[eval 06410]  loss = 3.082839
[eval 06420]  loss = -1.004220
[eval 06430]  loss = 0.849594
[eval 06440]  loss = -4.752512
[eval 06450]  loss = -0.534762
[eval 06460]  loss = -4.933290
[eval 06470]  loss = 1.826814
[eval 06480]  loss = 4.721427
[eval 06490]  loss = -4.710199
[eval 06500]  loss = 2.602737
[eval 06510]  loss = -1.968281
[eval 06520]  loss = -4.160408
[eval 06530]  loss = -4.717368
[eval 06540]  loss = 1.778723
[eval 06550]  loss = -5.008212
[eval 06560]  loss = -1.067674
[eval 06570]  loss = -3.294891
[eval 06580]  loss = -4.288350
[eval 06590]  loss = -0.265104
[eval 06600]  loss = -1.182217
[eval 06610]  loss = 1.717733
[eval 06620]  loss = -4.410237
[eval 06630]  loss = -1.510528
[eval 06640]  loss = -4.998579
[eval 06650]  loss = -1.428331
[eval 06660]  loss = -4.552452
[eval 06670]  loss = -4.921709
[eval 06680]  loss = -0.526799
[eval 06690]  loss = 3.373576
[eval 06700]  loss = -3.005442
[eval 06710]  loss = -4.159857
[eval 06720]  loss = -3.336936
[eval 06730]  loss = -4.922216
[eval 06740]  loss = -0.141353
[eval 06750]  loss = 3.594458
[eval 06760]  loss = -4.614654
[eval 06770]  loss = -3.270738
[eval 06780]  loss = -3.685971
[eval 06790]  loss = -0.707630
[eval 06800]  loss = -2.552865
[eval 06810]  loss = 2.906559
[eval 06820]  loss = -5.090674
[eval 06830]  loss = 3.545567
[eval 06840]  loss = 3.660832
[eval 06850]  loss = -4.740035
[eval 06860]  loss = -2.596850
[eval 06870]  loss = -4.903218
[eval 06880]  loss = -0.100045
[eval 06890]  loss = -4.855548
[eval 06900]  loss = 1.897992
[eval 06910]  loss = -4.914074
[eval 06920]  loss = 2.211336
[eval 06930]  loss = 0.873736
[eval 06940]  loss = -4.291110
[eval 06950]  loss = -2.609014
[eval 06960]  loss = -4.131843
[eval 06970]  loss = 1.629631
[eval 06980]  loss = -4.376768
[eval 06990]  loss = 1.229085
[eval 07000]  loss = -4.905670
[eval 07010]  loss = 1.328326
[eval 07020]  loss = 1.960311
[eval 07030]  loss = -4.226948
[eval 07040]  loss = 3.064743
[eval 07050]  loss = -4.257545
[eval 07060]  loss = 1.502181
[eval 07070]  loss = -2.530017
[eval 07080]  loss = -3.624563
[eval 07090]  loss = -4.995236
[eval 07100]  loss = 1.073744
[eval 07110]  loss = -4.541325
[eval 07120]  loss = -4.046339
[eval 07130]  loss = 0.767142
[eval 07140]  loss = -1.144420
[eval 07150]  loss = -1.228417
[eval 07160]  loss = -2.576512
[eval 07170]  loss = 0.856880
[eval 07180]  loss = -4.973301
[eval 07190]  loss = -0.056354
[eval 07200]  loss = 3.861794
[eval 07210]  loss = -4.084855
[eval 07220]  loss = -0.638945
[eval 07230]  loss = -4.424625
[eval 07240]  loss = -0.600902
[eval 07250]  loss = -4.540523
[eval 07260]  loss = 1.462795
[eval 07270]  loss = -5.002427
[eval 07280]  loss = -3.252520
[eval 07290]  loss = -4.653204
[eval 07300]  loss = -3.919670
[eval 07310]  loss = 2.326487
[eval 07320]  loss = -4.756487
[eval 07330]  loss = 3.574594
[eval 07340]  loss = -3.688763
[eval 07350]  loss = -1.267222
[eval 07360]  loss = -5.037732
[eval 07370]  loss = -3.243460
[eval 07380]  loss = -5.049830
[eval 07390]  loss = -3.990441
[eval 07400]  loss = -0.985185
[eval 07410]  loss = -4.856207
[eval 07420]  loss = 2.200064
[eval 07430]  loss = -4.925504
[eval 07440]  loss = 1.777646
[eval 07450]  loss = -4.964847
[eval 07460]  loss = 2.820897
[eval 07470]  loss = -4.358459
[eval 07480]  loss = -4.381009
[eval 07490]  loss = -1.284145
[eval 07500]  loss = -3.767563
[eval 07510]  loss = -1.944258
[eval 07520]  loss = -3.985067
[eval 07530]  loss = -3.394706
[eval 07540]  loss = -5.004074
[eval 07550]  loss = 0.465556
[eval 07560]  loss = 4.441158
[eval 07570]  loss = -4.028213
[eval 07580]  loss = -2.903167
[eval 07590]  loss = 3.554096
[eval 07600]  loss = -3.153434
[eval 07610]  loss = -5.110059
[eval 07620]  loss = -1.504715
[eval 07630]  loss = -5.004986
[eval 07640]  loss = -2.461598
[eval 07650]  loss = -5.008815
[eval 07660]  loss = -4.023294
[eval 07670]  loss = -1.697746
[eval 07680]  loss = 3.534512
[eval 07690]  loss = 1.601637
[eval 07700]  loss = -4.214999
[eval 07710]  loss = 0.907176
[eval 07720]  loss = -4.945540
[eval 07730]  loss = -0.524765
[eval 07740]  loss = -1.140058
[eval 07750]  loss = -4.264012
[eval 07760]  loss = -3.640639
[eval 07770]  loss = 1.746042
[eval 07780]  loss = 1.561625
[eval 07790]  loss = -2.608070
[eval 07800]  loss = 1.849759
[eval 07810]  loss = -5.015954
[eval 07820]  loss = -3.962697
[eval 07830]  loss = -4.594429
[eval 07840]  loss = -5.010427
[eval 07850]  loss = -0.501781
[eval 07860]  loss = -4.727227
[eval 07870]  loss = -3.679565
[eval 07880]  loss = -4.888272
[eval 07890]  loss = -1.416456
[eval 07900]  loss = -4.972970
[eval 07910]  loss = -0.011139
[eval 07920]  loss = -4.959721
[eval 07930]  loss = -4.476527
[eval 07940]  loss = 1.374758
[eval 07950]  loss = 3.600102
[eval 07960]  loss = -2.639767
[eval 07970]  loss = -2.573701
[eval 07980]  loss = -1.946088
[eval 07990]  loss = -4.929059
[eval 08000]  loss = 1.459047
[eval 08010]  loss = -4.071110
[eval 08020]  loss = -4.865987
[eval 08030]  loss = 1.110195
[eval 08040]  loss = 0.941903
[eval 08050]  loss = 0.548347
[eval 08060]  loss = -4.043993
[eval 08070]  loss = 0.817052
[eval 08080]  loss = -5.061551
[eval 08090]  loss = 3.770708
[eval 08100]  loss = -1.612839
[eval 08110]  loss = -4.958872
[eval 08120]  loss = -4.115300
[eval 08130]  loss = -0.362375
[eval 08140]  loss = -2.231374
[eval 08150]  loss = -2.604738
[eval 08160]  loss = 1.733238
[eval 08170]  loss = -5.069356
[eval 08180]  loss = -2.422393
[eval 08190]  loss = -4.883350
[eval 08200]  loss = -4.439417
[eval 08210]  loss = 1.255543
[eval 08220]  loss = 3.459324
[eval 08230]  loss = 2.661700
[eval 08240]  loss = -3.224899
[eval 08250]  loss = -1.095700
[eval 08260]  loss = -5.025029
[eval 08270]  loss = 2.917243
[eval 08280]  loss = -4.847197
[eval 08290]  loss = -4.601014
[eval 08300]  loss = 0.657273
[eval 08310]  loss = 1.715200
[eval 08320]  loss = 0.644954
[eval 08330]  loss = -2.595836
[eval 08340]  loss = -0.185682
[eval 08350]  loss = -4.971973
[eval 08360]  loss = -2.492430
[eval 08370]  loss = -2.836125
[eval 08380]  loss = -4.630033
[eval 08390]  loss = 2.762231
[eval 08400]  loss = 2.743948
[eval 08410]  loss = -0.236818
[eval 08420]  loss = -3.789477
[eval 08430]  loss = 1.030073
[eval 08440]  loss = -4.960152
[eval 08450]  loss = -2.620599
[eval 08460]  loss = -2.462410
[eval 08470]  loss = -4.971317
[eval 08480]  loss = -0.104610
[eval 08490]  loss = 2.297826
[eval 08500]  loss = -2.218965
[eval 08510]  loss = -3.972598
[eval 08520]  loss = -0.662911
[eval 08530]  loss = -5.014530
[eval 08540]  loss = 1.797078
[eval 08550]  loss = 1.762178
[eval 08560]  loss = -4.171972
[eval 08570]  loss = 0.899833
[eval 08580]  loss = -0.559481
[eval 08590]  loss = 3.000263
[eval 08600]  loss = -5.072725
[eval 08610]  loss = -2.186624
[eval 08620]  loss = -4.946479
[eval 08630]  loss = 0.246891
[eval 08640]  loss = 1.117758
[eval 08650]  loss = -4.377252
[eval 08660]  loss = -0.177825
[eval 08670]  loss = 3.822286
[eval 08680]  loss = 0.901422
[eval 08690]  loss = -4.499679
[eval 08700]  loss = 0.999854
[eval 08710]  loss = -5.110419
[eval 08720]  loss = -2.964894
[eval 08730]  loss = 0.191345
[eval 08740]  loss = -4.363344
[eval 08750]  loss = 3.296418
[eval 08760]  loss = -4.073377
[eval 08770]  loss = 3.627066
[eval 08780]  loss = -4.031361
[eval 08790]  loss = 2.137060
[eval 08800]  loss = -5.085139
[eval 08810]  loss = 0.347654
[eval 08820]  loss = -3.943606
[eval 08830]  loss = -4.586407
[eval 08840]  loss = -0.649165
[eval 08850]  loss = -0.881835
[eval 08860]  loss = -0.075118
[eval 08870]  loss = -4.118199
[eval 08880]  loss = -1.097665
